Borough,"date_mday",Latitude,Longitude,count
BRONX,5,"40.818263585032966","-73.81792251247262",1
BRONX,5,"40.818281785299725","-73.90672311125682",2
BRONX,5,"40.81834775111835","-73.89411772262756",1
BRONX,5,"40.818532584545466","-73.81110787779168",1
BRONX,5,"40.81861628076164","-73.86716518426134",1
BRONX,5,"40.819055607190265","-73.90993751295274",3
BRONX,5,"40.81942814600996","-73.91623433881679",1
BRONX,5,"40.819629333185134","-73.87990599769523",2
BRONX,5,"40.81982502676204","-73.92670416033755",1
BRONX,5,"40.81984557233331","-73.8645108243191",1
BRONX,5,"40.819854442295416","-73.9174333012871",1
BRONX,5,"40.820025340560456","-73.92662445463301",1
BRONX,5,"40.82004963655882","-73.91411274918542",1
BRONX,5,"40.82040957755982","-73.83789644508242",1
BRONX,5,"40.82046652212752","-73.92137069238623",2
BRONX,5,"40.820629489925054","-73.92711515521721",8
BRONX,5,"40.821006937596835","-73.89664982632331",1
BRONX,5,"40.82157193962796","-73.90578272134756",3
BRONX,5,"40.82166189827839","-73.82706146415687",1
BRONX,5,"40.82194737327132","-73.84239819357227",1
BRONX,5,"40.822300773091754","-73.87299296026107",1
BRONX,5,"40.822316764261494","-73.81917239019685",1
BRONX,5,"40.822320951719554","-73.8928684997553",2
BRONX,5,"40.82299413574599","-73.91706448051343",1
BRONX,5,"40.82308198956026","-73.86720685352984",1
BRONX,5,"40.82312263704003","-73.92862271116725",1
BRONX,5,"40.82338057685351","-73.84273443474554",1
BRONX,5,"40.82351062094368","-73.8941745442152",1
BRONX,5,"40.82375574898819","-73.92715508892438",3
BRONX,5,"40.82404048173864","-73.92602746633291",1
BRONX,5,"40.824180910500054","-73.84803670310401",1
BRONX,5,"40.82435222767272","-73.82021107342064",1
BRONX,5,"40.82436628225334","-73.89049495081683",1
BRONX,5,"40.824422483993075","-73.92258727836376",1
BRONX,5,"40.82447733897571","-73.92672794142733",1
BRONX,5,"40.82465583046518","-73.89192891903191",1
BRONX,5,"40.82484414481491","-73.8493756944424",1
BRONX,5,"40.82509968549533","-73.87741744514163",7
BRONX,5,"40.82515831971714","-73.82500728182606",1
BRONX,5,"40.82559283499621","-73.8818138769566",1
BRONX,5,"40.82559623049423","-73.86491102697809",1
BRONX,5,"40.82599151397112","-73.89683720160572",1
BRONX,5,"40.82638647853852","-73.90615530114715",1
BRONX,5,"40.82640162653086","-73.92288849338874",1
BRONX,5,"40.82652969734127","-73.87487465136581",1
BRONX,5,"40.826548239211164","-73.87680051310907",1
BRONX,5,"40.826626012116535","-73.92187650473947",1
BRONX,5,"40.82670584473338","-73.84581235516711",1
BRONX,5,"40.826806250851824","-73.84495576318012",1
BRONX,5,"40.82681997634588","-73.90264253519226",1
BRONX,5,"40.827444322803885","-73.88889277903773",3
BRONX,5,"40.82747780461319","-73.82695601407082",1
BRONX,5,"40.82763397343314","-73.90450945749386",1
BRONX,5,"40.827690219830004","-73.91688879860206",2
BRONX,5,"40.82773391933642","-73.84905840209989",1
BRONX,5,"40.82780083396871","-73.8654196515226",1
BRONX,5,"40.82782370313686","-73.91933489126846",2
BRONX,5,"40.82787324752207","-73.81472004593226",1
BRONX,5,"40.82825108005499","-73.88869630795705",1
BRONX,5,"40.82856998386493","-73.91893289667789",1
BRONX,5,"40.82858219688291","-73.9168118025688",1
BRONX,5,"40.82864159147007","-73.87857083028321",1
BRONX,5,"40.828652433270506","-73.87844072706842",1
BRONX,5,"40.8286553870861","-73.90835990515896",1
BRONX,5,"40.82918291117441","-73.87153444045873",1
BRONX,5,"40.82921588079012","-73.89917733671884",1
BRONX,5,"40.829247899200524","-73.92289242169471",1
BRONX,5,"40.829502049562635","-73.88805463039175",1
BRONX,5,"40.82965842824815","-73.85367568350044",2
BRONX,5,"40.82996467946824","-73.91196437315432",1
BRONX,5,"40.83025822283054","-73.91177969553875",3
BRONX,5,"40.83036235589997","-73.86602154214397",2
BRONX,5,"40.8305666021143","-73.86700401191291",1
BRONX,5,"40.83057470002132","-73.87676414934461",1
BRONX,5,"40.83081742060749","-73.81759184722047",1
BRONX,5,"40.83085683205033","-73.90519140603094",1
BRONX,5,"40.8310791866135","-73.8956910419678",1
BRONX,5,"40.83108217524681","-73.9284009724595",9
BRONX,5,"40.8311592247248","-73.92033180427836",1
BRONX,5,"40.831241084973435","-73.92794549202554",13
BRONX,5,"40.83130158909688","-73.84457670324474",1
BRONX,5,"40.83133384426455","-73.87827321730241",1
BRONX,5,"40.831366424975315","-73.92649269964271",1
BRONX,5,"40.83137049604584","-73.90568212026524",1
BRONX,5,"40.831397447680715","-73.9278080068261",5
BRONX,5,"40.83151754154784","-73.86339213968955",1
BRONX,5,"40.8315271048226","-73.92886303221528",2
BRONX,5,"40.831638049431376","-73.85862195109105",2
BRONX,5,"40.83175960237313","-73.92757273019757",6
BRONX,5,"40.831826493750384","-73.81697115427446",1
BRONX,5,"40.83187948618931","-73.91805075904131",1
BRONX,5,"40.831963371751414","-73.83112891038212",1
BRONX,5,"40.832562134246665","-73.89658128613883",1
BRONX,5,"40.83258373587881","-73.86920068822464",1
BRONX,5,"40.832588336700724","-73.90469386987536",2
BRONX,5,"40.83261531764216","-73.83024552577321",1
BRONX,5,"40.83262677686421","-73.85690698206842",5
BRONX,5,"40.83264060631356","-73.8637945621601",1
BRONX,5,"40.832691765345125","-73.9104574878717",7
BRONX,5,"40.832695346779545","-73.86366435873164",1
BRONX,5,"40.83276063468274","-73.91440350101306",1
BRONX,5,"40.83304029246761","-73.9217027445085",1
BRONX,5,"40.833207741178185","-73.8606422748112",1
BRONX,5,"40.83326339547939","-73.9188621318177",1
BRONX,5,"40.83328497889832","-73.82835747436047",1
BRONX,5,"40.833770871286156","-73.91844232320156",1
BRONX,5,"40.833817663544345","-73.8890086155664",5
BRONX,5,"40.83400893393055","-73.91367192403979",3
BRONX,5,"40.83406864041054","-73.91647970775496",1
BRONX,5,"40.834129671397186","-73.87474110534129",1
BRONX,5,"40.83448826921523","-73.84875397863632",1
BRONX,5,"40.83474847910394","-73.92738878859325",1
BRONX,5,"40.83478065300344","-73.91428164808116",1
BRONX,5,"40.835046851158225","-73.86305965309153",3
BRONX,5,"40.83510758668177","-73.89179991443758",2
BRONX,5,"40.83530407838365","-73.91691903897421",3
BRONX,5,"40.83535218800916","-73.90460317965265",2
BRONX,5,"40.83543784774647","-73.86411407732459",1
BRONX,5,"40.83557615598095","-73.8909752051011",1
BRONX,5,"40.835793618771596","-73.85211186209189",1
BRONX,5,"40.835843859085045","-73.92351358127978",1
BRONX,5,"40.83595720192583","-73.86698600831134",1
BRONX,5,"40.83619906359004","-73.85365768439156",1
BRONX,5,"40.83628558491302","-73.9274955262169",1
BRONX,5,"40.8363836841968","-73.91822590326187",1
BRONX,5,"40.8366415124281","-73.83380575196327",1
BRONX,5,"40.83672262181809","-73.86432467138633",3
BRONX,5,"40.83675562459457","-73.92860808482484",1
BRONX,5,"40.836777120007895","-73.91204570526324",1
BRONX,5,"40.83690499980585","-73.9037661478319",1
BRONX,5,"40.837080499472506","-73.87001581360298",1
BRONX,5,"40.83731072539796","-73.83157068881022",1
BRONX,5,"40.83750114350076","-73.91873770456675",1
BRONX,5,"40.83790358224556","-73.8673145985222",1
BRONX,5,"40.8384409220233","-73.8691711027093",1
BRONX,5,"40.838488217213175","-73.86732427439603",1
BRONX,5,"40.83856615015691","-73.86826736453897",1
BRONX,5,"40.83857306271149","-73.91323593959528",1
BRONX,5,"40.83864528238541","-73.84781935079391",2
BRONX,5,"40.838899068097106","-73.78337771927058",1
BRONX,5,"40.83940475790381","-73.88504195096101",1
BRONX,5,"40.83957600707061","-73.92252627700508",1
BRONX,5,"40.83960591312696","-73.9181388200274",2
BRONX,5,"40.839929674929124","-73.78262986938009",1
BRONX,5,"40.83994310371819","-73.85170509299374",2
BRONX,5,"40.839973220910174","-73.87734667041349",1
BRONX,5,"40.84001021533686","-73.91931650073221",1
BRONX,5,"40.84002673130698","-73.87863317228006",1
BRONX,5,"40.84007900102692","-73.8571692347759",3
BRONX,5,"40.840354695471454","-73.89097098794653",3
BRONX,5,"40.840559931355365","-73.91283580018401",1
BRONX,5,"40.84082709430754","-73.88562136152653",7
BRONX,5,"40.84104870770238","-73.818687780682",1
BRONX,5,"40.84119144667855","-73.92076793939202",1
BRONX,5,"40.8412267091942","-73.91258916706843",1
BRONX,5,"40.84124969193501","-73.86999321090687",1
BRONX,5,"40.84126208543644","-73.92803944732759",1
BRONX,5,"40.841323610314284","-73.91010614259407",1
BRONX,5,"40.84149732499304","-73.91113593339",1
BRONX,5,"40.84158852014888","-73.88401537826611",1
BRONX,5,"40.841687462713296","-73.91579791341329",1
BRONX,5,"40.84179070522925","-73.9143629689832",1
BRONX,5,"40.84202574325992","-73.83702335795093",1
BRONX,5,"40.84251786848808","-73.84356382578513",1
BRONX,5,"40.84254828791366","-73.86788360383271",9
BRONX,5,"40.842671088711654","-73.85150384539217",1
BRONX,5,"40.84275183202696","-73.92281894219362",1
BRONX,5,"40.842754245752175","-73.83590117199496",1
BRONX,5,"40.842812740429146","-73.91956970956974",6
BRONX,5,"40.84282886232539","-73.86603619076209",1
BRONX,5,"40.8432141455363","-73.83893598424407",1
BRONX,5,"40.84342647770325","-73.91426327900784",5
BRONX,5,"40.8434685593961","-73.91183084685467",1
BRONX,5,"40.84358792612815","-73.90323602974483",1
BRONX,5,"40.84372738717509","-73.82753178123106",1
BRONX,5,"40.84423725453726","-73.92362320164666",1
BRONX,5,"40.844417792853655","-73.9149053437576",1
BRONX,5,"40.84445536440278","-73.91750758101277",2
BRONX,5,"40.844603871443496","-73.8318738954866",1
BRONX,5,"40.84469275505677","-73.83071709384758",1
BRONX,5,"40.84475402157549","-73.92478279896888",1
BRONX,5,"40.84480200150882","-73.922628619704",1
BRONX,5,"40.845120439156965","-73.89798580499593",1
BRONX,5,"40.845686202512894","-73.8811528942169",1
BRONX,5,"40.845749925937085","-73.92413470328373",7
BRONX,5,"40.84589209305118","-73.83442961221682",1
BRONX,5,"40.84594708494274","-73.91557204520007",1
BRONX,5,"40.84608431683919","-73.89247601991705",1
BRONX,5,"40.846139672829366","-73.92006808527344",1
BRONX,5,"40.84616866819607","-73.90745386997936",9
BRONX,5,"40.84622648897667","-73.91117660266366",1
BRONX,5,"40.84650242540222","-73.86466254976371",1
BRONX,5,"40.846643995265964","-73.90468818922982",1
BRONX,5,"40.84667428651364","-73.8637658268166",1
BRONX,5,"40.84676508270644","-73.82890461214043",1
BRONX,5,"40.84690534981396","-73.89286866448066",9
BRONX,5,"40.84697138034202","-73.89303843601333",1
BRONX,5,"40.84733959526359","-73.88492341910964",2
BRONX,5,"40.84738206037036","-73.90437267500312",1
BRONX,5,"40.84741531080388","-73.90475214408288",1
BRONX,5,"40.847488085977","-73.90992793272513",8
BRONX,5,"40.84780869783529","-73.82748144004533",4
BRONX,5,"40.84789928560131","-73.844884911667",1
BRONX,5,"40.847990707048375","-73.84967027145025",1
BRONX,5,"40.84814461747981","-73.89439198192346",1
BRONX,5,"40.848157534136504","-73.83325649264543",2
BRONX,5,"40.848203546686534","-73.82906356440097",1
BRONX,5,"40.84829380021413","-73.82884646253129",1
BRONX,5,"40.84843338660047","-73.83231602952844",1
BRONX,5,"40.84850069231833","-73.83141584687485",1
BRONX,5,"40.84872807305049","-73.89612963886636",1
BRONX,5,"40.84887098015765","-73.86455290935015",1
BRONX,5,"40.84924994163998","-73.88773946086054",2
BRONX,5,"40.84926030995202","-73.91237980995722",2
BRONX,5,"40.850055262166","-73.83214566951177",1
BRONX,5,"40.85009897385511","-73.90071441609523",2
BRONX,5,"40.850302070037515","-73.90394195382123",2
BRONX,5,"40.850645267221694","-73.83207188808188",1
BRONX,5,"40.85071611530421","-73.89407342661057",1
BRONX,5,"40.8508862911485","-73.84341763187977",1
BRONX,5,"40.85093807419001","-73.88236887299777",1
BRONX,5,"40.851071797974754","-73.83473480796661",1
BRONX,5,"40.85142175086591","-73.88850933368973",2
BRONX,5,"40.851564608300045","-73.91436484385679",1
BRONX,5,"40.851597827348904","-73.85439734556125",1
BRONX,5,"40.85163365242131","-73.84400867991776",1
BRONX,5,"40.85168692698225","-73.89619731184065",2
BRONX,5,"40.85178183675686","-73.9043880375761",1
BRONX,5,"40.851784377480186","-73.90414223541781",1
BRONX,5,"40.85181856243812","-73.905656739478",2
BRONX,5,"40.85208357687659","-73.92243579986952",1
BRONX,5,"40.85215149282779","-73.90011131142585",1
BRONX,5,"40.85218198293539","-73.83374523373816",1
BRONX,5,"40.85233094678571","-73.88923436728051",1
BRONX,5,"40.85233158346669","-73.8898994736634",1
BRONX,5,"40.852754838279445","-73.91306562113795",1
BRONX,5,"40.85291499812113","-73.83009973365922",1
BRONX,5,"40.853003845294666","-73.88410030019429",2
BRONX,5,"40.853028058005236","-73.84206067138769",1
BRONX,5,"40.85311105738261","-73.89278998869028",1
BRONX,5,"40.8532266073723","-73.82922777884627",1
BRONX,5,"40.85324859170395","-73.82924579624233",1
BRONX,5,"40.85333039752184","-73.88679634874472",1
BRONX,5,"40.85376745973726","-73.8274804434993",1
BRONX,5,"40.853772885754864","-73.86918793730023",1
BRONX,5,"40.85394627842468","-73.86483898777793",1
BRONX,5,"40.85397840556349","-73.8988939938161",4
BRONX,5,"40.854186059729706","-73.84799345264348",1
BRONX,5,"40.85425077379914","-73.85563865109225",1
BRONX,5,"40.854294726954045","-73.85787974596359",1
BRONX,5,"40.854397017468074","-73.83001642165432",1
BRONX,5,"40.85443910241399","-73.8984233658015",1
BRONX,5,"40.854563686628666","-73.86947556893274",3
BRONX,5,"40.85463818541571","-73.90010034716846",1
BRONX,5,"40.85466332047449","-73.8857783096925",10
BRONX,5,"40.854690833831825","-73.91437527812961",24
BRONX,5,"40.85469856568777","-73.90009664163529",2
BRONX,5,"40.85518698659195","-73.86969846771929",2
BRONX,5,"40.8552461976574","-73.86866449777597",3
BRONX,5,"40.855290932415386","-73.84296624716971",1
BRONX,5,"40.85566866320491","-73.89229785511324",2
BRONX,5,"40.85571066762403","-73.88742128969653",1
BRONX,5,"40.85578963147769","-73.86864896506286",4
BRONX,5,"40.85602209443379","-73.89762928191988",1
BRONX,5,"40.85644194633687","-73.88583670907944",2
BRONX,5,"40.856444588204376","-73.90054950106486",1
BRONX,5,"40.856533154104376","-73.88372181088461",1
BRONX,5,"40.85851613343683","-73.86954011309079",1
BRONX,5,"40.85887710516087","-73.89515217964085",1
BRONX,5,"40.85952048047214","-73.89948929099877",1
BRONX,5,"40.859582266222574","-73.89796000694189",1
BRONX,5,"40.8596390890629","-73.86276318873801",1
BRONX,5,"40.8600599928224","-73.83809985676818",3
BRONX,5,"40.86025557232439","-73.89284715920644",2
BRONX,5,"40.86056504328575","-73.88922065331036",1
BRONX,5,"40.86072569472827","-73.89368873645552",1
BRONX,5,"40.86083532422503","-73.86946687527605",1
BRONX,5,"40.860925937608854","-73.89355826983265",2
BRONX,5,"40.861261882247845","-73.86333104180613",1
BRONX,5,"40.86126255529977","-73.82160798497873",1
BRONX,5,"40.86127598639804","-73.86365276580274",1
BRONX,5,"40.861346323973066","-73.8674847396658",1
BRONX,5,"40.86136638977537","-73.86822943225765",2
BRONX,5,"40.86155968388315","-73.84085100286346",1
BRONX,5,"40.861694040900254","-73.89611661833203",2
BRONX,5,"40.861865235608136","-73.88559240915424",3
BRONX,5,"40.861950868221676","-73.87052756576816",8
BRONX,5,"40.86198534161541","-73.90283327659593",3
BRONX,5,"40.8625395051037","-73.89321585196132",1
BRONX,5,"40.86266223375662","-73.89237329565621",1
BRONX,5,"40.86278594528843","-73.90183067374119",1
BRONX,5,"40.862856853926374","-73.84820139698947",1
BRONX,5,"40.86293491491282","-73.89952028343231",1
BRONX,5,"40.8631076889723","-73.89935733390479",6
BRONX,5,"40.863248824614764","-73.86547806745405",1
BRONX,5,"40.863257611719824","-73.89511273559418",1
BRONX,5,"40.863558010983155","-73.90609561620569",9
BRONX,5,"40.86368677809373","-73.8962111194186",8
BRONX,5,"40.863974007488046","-73.89820995792564",2
BRONX,5,"40.864014397752975","-73.82267797862066",2
BRONX,5,"40.86401691247848","-73.89109126955644",2
BRONX,5,"40.86414051388621","-73.89717209594143",1
BRONX,5,"40.86429606499177","-73.84278952210529",1
BRONX,5,"40.864330304739255","-73.89161859982286",8
BRONX,5,"40.86445948684704","-73.90098220598483",3
BRONX,5,"40.86467836270539","-73.82430674905999",1
BRONX,5,"40.86476060434123","-73.8242414546828",1
BRONX,5,"40.86491540345369","-73.88923148335466",1
BRONX,5,"40.86546921715945","-73.89147212650845",1
BRONX,5,"40.86554480604324","-73.83678856209097",1
BRONX,5,"40.86599998269175","-73.86631128859052",1
BRONX,5,"40.8660521569933","-73.86633287647048",7
BRONX,5,"40.8664950875277","-73.89674905894428",4
BRONX,5,"40.866591963493335","-73.89766001179035",1
BRONX,5,"40.8669519456178","-73.86830875200815",2
BRONX,5,"40.867480059467404","-73.89332000002392",1
BRONX,5,"40.86769841870083","-73.8567194319358",1
BRONX,5,"40.867892721215945","-73.90712354499865",2
BRONX,5,"40.867920933466884","-73.86840445324638",1
BRONX,5,"40.868058478651996","-73.8485185399738",1
BRONX,5,"40.86812308318488","-73.90688459550866",1
BRONX,5,"40.86845847866191","-73.90094371099335",1
BRONX,5,"40.86923731345651","-73.83937552620715",1
BRONX,5,"40.86927399636906","-73.90134383162302",1
BRONX,5,"40.869345676268125","-73.82517663440383",1
BRONX,5,"40.86956763688811","-73.85901134408562",1
BRONX,5,"40.86985891920312","-73.8867284381105",1
BRONX,5,"40.86995370406542","-73.88270041742129",1
BRONX,5,"40.870291007142036","-73.84316945932979",1
BRONX,5,"40.87056800168674","-73.84100299651918",6
BRONX,5,"40.87088655691919","-73.8936761071615",1
BRONX,5,"40.87094829182761","-73.88645178719071",3
BRONX,5,"40.87142993210306","-73.88228923319862",1
BRONX,5,"40.87156933675358","-73.8872100363333",7
BRONX,5,"40.87170716575823","-73.86713867251989",1
BRONX,5,"40.871859286129606","-73.90109412314798",1
BRONX,5,"40.87199750010186","-73.84264837699415",1
BRONX,5,"40.8720073270154","-73.8302172766573",1
BRONX,5,"40.87208874235087","-73.89982102451947",1
BRONX,5,"40.872135590238855","-73.90003790136451",1
BRONX,5,"40.872206227057234","-73.84890682855657",1
BRONX,5,"40.87241005370677","-73.87988298692268",1
BRONX,5,"40.87251382811215","-73.88753385727848",1
BRONX,5,"40.872651982034206","-73.88848096821134",1
BRONX,5,"40.87277956585497","-73.90204010051565",6
BRONX,5,"40.87297684170371","-73.86617070679843",1
BRONX,5,"40.87307215493328","-73.88591301569775",1
BRONX,5,"40.873239511871404","-73.90067986315618",5
BRONX,5,"40.87382636243711","-73.82606159363556",2
BRONX,5,"40.87439425776485","-73.88785610889936",7
BRONX,5,"40.87455703532925","-73.9108494832689",1
BRONX,5,"40.87458534653558","-73.87610403175643",1
BRONX,5,"40.87471534281845","-73.84511524412935",1
BRONX,5,"40.87481843144459","-73.87590472087103",4
BRONX,5,"40.874864379868406","-73.87781023551283",1
BRONX,5,"40.87529249437939","-73.86779684567934",8
BRONX,5,"40.87581786325145","-73.87624275879938",1
BRONX,5,"40.87600595313181","-73.87504189598268",1
BRONX,5,"40.876176759689116","-73.88352112139656",1
BRONX,5,"40.876280827879086","-73.88061004558715",1
BRONX,5,"40.876572318701506","-73.90155358038012",1
BRONX,5,"40.87668704593288","-73.82836837724189",1
BRONX,5,"40.876787545694036","-73.8744473957362",1
BRONX,5,"40.87685424764283","-73.86310734094263",2
BRONX,5,"40.876864534169805","-73.87973029764909",1
BRONX,5,"40.87690345620827","-73.83370511443265",3
BRONX,5,"40.877076444227924","-73.87509774108318",1
BRONX,5,"40.87716146295538","-73.9178611535989",1
BRONX,5,"40.87740813337486","-73.88526914592198",11
BRONX,5,"40.87755571310914","-73.90579379203079",1
BRONX,5,"40.877598177813354","-73.83778232805713",1
BRONX,5,"40.87761522871899","-73.84216137398764",1
BRONX,5,"40.87779868838609","-73.86804860553718",1
BRONX,5,"40.87793817740967","-73.88018036891816",4
BRONX,5,"40.87810908194954","-73.90124393514759",1
BRONX,5,"40.879147340868165","-73.8713728084835",1
BRONX,5,"40.879455089466134","-73.88196764897191",1
BRONX,5,"40.87977499295931","-73.86343763455862",1
BRONX,5,"40.87982987735992","-73.88345324582248",1
BRONX,5,"40.8798894707445","-73.90674154896087",1
BRONX,5,"40.87998640855491","-73.85670741555177",1
BRONX,5,"40.88049255784894","-73.87669332048401",1
BRONX,5,"40.88060504748657","-73.87665333308037",1
BRONX,5,"40.88067151319839","-73.85366828289716",1
BRONX,5,"40.88075723781831","-73.90729361937194",1
BRONX,5,"40.881019018541664","-73.88413825340893",1
BRONX,5,"40.88104405808565","-73.87652233265928",1
BRONX,5,"40.88105038371709","-73.86268644544903",1
BRONX,5,"40.881096098655526","-73.90888069263292",1
BRONX,5,"40.88151977245256","-73.88262938296562",1
BRONX,5,"40.88159061713814","-73.84703395187714",1
BRONX,5,"40.88181034085622","-73.88226723824769",1
BRONX,5,"40.88209999251902","-73.8482514849538",2
BRONX,5,"40.88212149688681","-73.88325756286221",4
BRONX,5,"40.88215499553303","-73.84833453519308",1
BRONX,5,"40.882692728933655","-73.89503867739703",1
BRONX,5,"40.882978003155706","-73.86573830701629",1
BRONX,5,"40.88321260966289","-73.91289560373792",1
BRONX,5,"40.88325099754016","-73.84691440685665",1
BRONX,5,"40.883529484075694","-73.89767733584449",2
BRONX,5,"40.88353789546767","-73.89185128507039",8
BRONX,5,"40.883662759498094","-73.90935815826433",1
BRONX,5,"40.88390583569836","-73.86120504316891",2
BRONX,5,"40.884143214138945","-73.86464017087468",1
BRONX,5,"40.8842770627239","-73.87888510394457",1
BRONX,5,"40.88448749116443","-73.86565931279593",1
BRONX,5,"40.884512802424474","-73.8325360438034",1
BRONX,5,"40.885170725497375","-73.90732724630917",1
BRONX,5,"40.88620377512507","-73.85285322959349",1
BRONX,5,"40.88679751966163","-73.86247927877056",1
BRONX,5,"40.886977783823376","-73.8252966298956",1
BRONX,5,"40.88700421323159","-73.863187705032",1
BRONX,5,"40.88742119851393","-73.82448895686102",1
BRONX,5,"40.887529858001095","-73.89922632846047",2
BRONX,5,"40.88779706720109","-73.90358036060594",2
BRONX,5,"40.88812284987388","-73.90932314368229",1
BRONX,5,"40.88832079513249","-73.86017230693672",1
BRONX,5,"40.88858904120649","-73.85512646326991",1
BRONX,5,"40.88900784158044","-73.85641309957506",1
BRONX,5,"40.88925470984902","-73.85628959772923",1
BRONX,5,"40.88949596070163","-73.84140258371204",1
BRONX,5,"40.889588493525686","-73.89936426054798",2
BRONX,5,"40.88966843710357","-73.84926859772413",1
BRONX,5,"40.889729720065276","-73.85865754197872",6
BRONX,5,"40.89085733131687","-73.83942093932986",1
BRONX,5,"40.8913075690776","-73.86292205289855",1
BRONX,5,"40.89185920052552","-73.89721602292168",2
BRONX,5,"40.893133271201584","-73.85654524872805",1
BRONX,5,"40.89335940817277","-73.84670304591295",1
BRONX,5,"40.89341332343286","-73.90108013710835",1
BRONX,5,"40.89378280011799","-73.85577343225387",1
BRONX,5,"40.893791270264245","-73.8516283650093",1
BRONX,5,"40.894567524923254","-73.85556917684663",1
BRONX,5,"40.89596406097876","-73.85736745272327",1
BRONX,5,"40.89618013233421","-73.89811723304358",2
BRONX,5,"40.89684612627412","-73.87481100931599",1
BRONX,5,"40.897034783021766","-73.85322352123589",1
BRONX,5,"40.89779239356697","-73.87172014889218",1
BRONX,5,"40.89780121272803","-73.8581448232263",1
BRONX,5,"40.89855010513557","-73.8646650897769",1
BRONX,5,"40.89880368973488","-73.85646428267933",1
BRONX,5,"40.8992927222087","-73.89825353536249",1
BRONX,5,"40.89961462822548","-73.86199698147234",2
BRONX,5,"40.900130862674295","-73.85545942006536",3
BRONX,5,"40.90028705265996","-73.84469392169032",4
BRONX,5,"40.900293949703254","-73.85638148322847",1
BRONX,5,"40.902491238733646","-73.86682753092222",1
BRONX,5,"40.90386095982742","-73.84699716532457",1
BRONX,5,"40.90551863689247","-73.8532554312333",1
BRONX,5,"40.9059593433766","-73.8501939402376",1
BRONX,5,"40.90681860639969","-73.90138577511213",1
BRONX,5,"40.90780494394409","-73.89936199984827",1
BRONX,5,"40.90820816648761","-73.90898822958195",1
BRONX,5,"40.911151660629805","-73.89733090011539",1
BRONX,5,"40.911297112130704","-73.89731258579172",1
BRONX,5,"40.91144530829599","-73.89729426714592",1
BRONX,6,"40.80647137908514","-73.9177172072146",1
BRONX,6,"40.80718271940744","-73.91835931031441",4
BRONX,6,"40.80735592272539","-73.91876367216186",1
BRONX,6,"40.80739991205533","-73.91886837438588",3
BRONX,6,"40.808188097445026","-73.92354174996738",1
BRONX,6,"40.80847154759812","-73.92899604381546",1
BRONX,6,"40.808526415338605","-73.92895263727894",5
BRONX,6,"40.80934131291741","-73.85530979813444",1
BRONX,6,"40.80934399321507","-73.91247931938997",4
BRONX,6,"40.80954008239561","-73.92180625019235",1
BRONX,6,"40.80973537081493","-73.88332311988971",1
BRONX,6,"40.80977673239244","-73.88907760595703",1
BRONX,6,"40.80993425144459","-73.91636910942803",1
BRONX,6,"40.81008400508828","-73.85225568694224",1
BRONX,6,"40.8103189202777","-73.92493731296871",1
BRONX,6,"40.81048030061935","-73.92408459515684",1
BRONX,6,"40.810573735189905","-73.92425788594015",2
BRONX,6,"40.81059586092718","-73.92043228023007",1
BRONX,6,"40.810683807559194","-73.90600043200601",1
BRONX,6,"40.81104316245757","-73.90575066396298",1
BRONX,6,"40.811414610755655","-73.85613255196292",1
BRONX,6,"40.81165430803461","-73.92297782992952",1
BRONX,6,"40.8121902722021","-73.9055250624408",1
BRONX,6,"40.812633600769615","-73.88312657334843",1
BRONX,6,"40.81276830302684","-73.88889199175595",1
BRONX,6,"40.81278748229712","-73.88604525715883",3
BRONX,6,"40.812799531307995","-73.86191328130914",1
BRONX,6,"40.81291709102045","-73.88120779869882",1
BRONX,6,"40.81293397872208","-73.8272647724766",1
BRONX,6,"40.81310509273885","-73.82425504244898",1
BRONX,6,"40.81311667627138","-73.9006973353927",1
BRONX,6,"40.813125481999286","-73.82322901321749",1
BRONX,6,"40.81404015850032","-73.85741297490134",2
BRONX,6,"40.81405062756458","-73.90483602102513",8
BRONX,6,"40.814565178701955","-73.89987509966802",1
BRONX,6,"40.81465774460776","-73.8642540483738",1
BRONX,6,"40.81478149872444","-73.88464012493161",1
BRONX,6,"40.81481162718533","-73.83686240315981",1
BRONX,6,"40.815267134035615","-73.85971886334055",1
BRONX,6,"40.815446846340535","-73.86541934492855",5
BRONX,6,"40.81554020606351","-73.88580932985562",1
BRONX,6,"40.815686886075945","-73.88703740439288",2
BRONX,6,"40.81573908525453","-73.88708789396813",8
BRONX,6,"40.815997459809466","-73.9204113711354",1
BRONX,6,"40.81604970414737","-73.92054859286367",10
BRONX,6,"40.816274324856856","-73.89286016973772",1
BRONX,6,"40.81637663869854","-73.9170944038707",1
BRONX,6,"40.81641403298292","-73.92780258391926",1
BRONX,6,"40.81646374230327","-73.90215912390191",1
BRONX,6,"40.81672210023301","-73.88750169586734",1
BRONX,6,"40.81687750788494","-73.8864392732609",1
BRONX,6,"40.81690674679369","-73.84754390958257",1
BRONX,6,"40.8171634180062","-73.92792460621968",1
BRONX,6,"40.81726853970648","-73.89655086053321",1
BRONX,6,"40.817389295643494","-73.86012263841882",1
BRONX,6,"40.81759252575911","-73.82056532887957",1
BRONX,6,"40.81767989005803","-73.8961528095919",1
BRONX,6,"40.81813414236181","-73.82292667991382",1
BRONX,6,"40.81814088025271","-73.85098413759195",1
BRONX,6,"40.818227227370315","-73.85630208017004",1
BRONX,6,"40.81823823818458","-73.85414156338119",1
BRONX,6,"40.818240746480264","-73.87000564482945",1
